short_codes,Time (s),values,strain,experiment_IDs
Y2,9483.107,21414.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,10075.553,21693.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,10668.009,21348.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,11260.491,21014.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,11852.937,21222.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,12445.402,20785.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,13037.83,20817.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,13630.33,20709.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,14222.768,20471.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,14815.241,20381.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,15407.687,20110.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,16000.089,20259.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,16592.589,20029.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,17185.045,19944.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,17777.518,19761.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,18369.991,19639.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,18962.455,19237.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,19554.964,19452.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,20147.464,19177.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,20739.902,19251.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,21332.393,18966.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,21924.83,19061.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,22517.303,18616.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,23109.812,18790.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,23702.223,18676.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,24294.723,18502.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,24887.17,18307.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,25479.643,18283.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,26072.098,18275.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,26664.598,18188.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,27257.027,18179.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,27849.482,17783.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,28441.902,17754.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,29034.384,17651.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,29626.866,17603.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,30219.33,17819.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,30811.741,17794.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,31404.178,17339.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,31996.589,17270.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,32589.071,17404.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,33181.5,17324.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,33773.902,17124.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,34366.321,16542.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,34958.812,16289.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,35551.232,15257.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,36143.741,15407.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,36736.205,15283.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,37328.661,15216.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,37921.071,15172.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,38513.58,14983.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,39106.009,15082.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,39698.482,18685.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,40290.937,15856.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,40883.428,15775.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,41475.821,15763.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,42068.321,20222.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,42660.768,18635.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,43253.268,17319.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,43845.723,18948.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,44438.143,18530.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,45030.67,18494.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,45623.098,18767.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,46215.545,18851.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,46807.982,17668.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,47400.437,17223.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,47992.839,18088.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,48585.303,17906.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,49177.705,17480.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,49770.152,17473.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,50362.58,17518.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,50955.027,17591.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,51547.402,17272.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,52139.884,17278.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,52732.277,16743.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,53324.687,16632.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,53917.152,16991.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,54509.571,16769.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,55101.982,16743.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,55694.455,16691.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,56286.857,16368.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,56880.187,16366.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,57471.741,16066.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,58064.991,15534.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,58656.652,15801.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,59249.884,15932.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,59841.562,15985.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,60434.821,15780.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,61026.509,15264.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,61619.678,16509.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,62211.384,15687.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,62805.428,15978.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,63396.25,16056.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,63989.411,16017.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,64581.143,15703.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,65174.107,15507.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,65766.053,16041.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,66358.866,15176.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,66951.768,15813.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,67543.464,15545.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,68136.214,15560.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,68729.036,15802.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,69320.839,15736.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,69913.777,16113.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,70505.687,15946.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,71098.384,16244.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,71691.232,16201.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,72283.045,16268.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,72875.768,16131.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,73468.562,16205.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,74060.473,16493.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,74653.161,16700.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,75245.991,16278.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,75837.857,16568.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,76430.616,16647.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,77023.375,16879.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,77616.062,16916.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,78207.777,16876.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,78800.527,17082.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,79392.777,17274.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,79985.518,17460.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,80578.161,17600.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,81170.848,17628.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,81763.5,17822.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,82355.187,17982.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,82947.964,17949.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,83540.446,18085.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,84132.964,18231.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,84725.482,18363.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,85318.036,18733.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,85910.616,18954.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,86502.884,19159.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,87095.473,19142.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,87688.08,19370.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,88281.437,19483.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,88873.152,19863.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,89465.83,19887.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,90058.893,20480.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,90651.643,20683.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,91243.616,20804.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,91836.464,21165.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,92428.812,21471.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,93021.491,21637.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,93614.018,22295.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,94206.616,22339.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,94799.152,22734.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,95392.214,22740.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,95985.277,23219.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,96577.107,23597.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,97169.732,24090.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y2,97762.259,24697.0,mNeonGreen,r1_ecoli_mRuby-r50_pf-5_malt
Y65,11.777,889.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,608.428,883.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,1200.303,949.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,1792.777,950.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,2385.268,954.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,2977.795,882.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,3570.116,938.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,4162.545,985.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,4754.946,970.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,5347.393,1048.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,5939.848,1001.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,6532.286,1023.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,7124.759,1019.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,7717.205,1125.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,8309.67,1207.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,8902.161,1170.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,9494.643,1200.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,10087.08,1264.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,10679.536,1256.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,11272.009,1378.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,11864.437,1279.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,12456.866,1343.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,13049.303,1449.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,13641.786,1381.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,14234.259,1575.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,14826.661,1516.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,15419.116,1545.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,16011.509,1640.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,16604.009,1665.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,17196.491,1617.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,17788.955,1731.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,18381.437,1712.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,18973.911,1866.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,19566.375,1957.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,20158.92,1987.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,20751.312,1989.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,21343.821,2066.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,21936.241,2151.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,22528.705,2190.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,23121.178,2282.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,23713.607,2414.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,24306.08,2414.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,24898.553,2515.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,25490.991,2613.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,26083.42,2746.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,26675.928,2833.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,27268.348,2879.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,27860.803,2923.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,28453.214,3043.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,29045.705,3168.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,29638.17,3344.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,30230.625,3424.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,30823.045,3575.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,31415.464,3709.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,32007.884,3825.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,32600.357,4024.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,33192.786,4151.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,33785.196,4312.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,34377.589,4487.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,34970.08,4558.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,35562.5,4708.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,36155.0,4924.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,36747.473,5142.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,37339.902,5373.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,37932.303,5550.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,38524.812,5779.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,39117.223,6083.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,39709.678,6188.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,40302.125,6405.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,40894.625,6750.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,41486.991,6987.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,42079.437,7096.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,42671.937,7429.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,43264.42,7682.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,43856.875,7872.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,44449.295,8064.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,45041.83,8335.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,45634.241,8826.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,46226.678,8772.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,46819.107,9375.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,47411.571,9673.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,48003.973,10045.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,48596.42,10141.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,49188.821,10607.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,49781.268,10924.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,50373.687,11199.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,50966.116,11272.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,51558.5,11551.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,52151.0,11667.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,52743.366,11660.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,53335.786,11883.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,53928.241,11982.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,54520.661,12132.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,55113.053,12109.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,55705.536,12095.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,56297.937,12258.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,56891.268,12309.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,57482.812,12715.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,58076.062,12603.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,58667.723,12572.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,59260.955,12698.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,59852.634,12809.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,60445.893,13098.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,61037.58,13195.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,61630.75,13126.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,62222.455,13187.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,62816.482,13343.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,63407.321,13413.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,64000.491,13464.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,64592.205,13565.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,65185.17,13667.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,65777.107,13899.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,66369.928,13934.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,66962.83,14120.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,67554.527,14082.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,68147.277,14020.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,68740.098,14088.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,69331.902,14005.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,69924.848,13960.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,70516.75,13997.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,71109.455,14004.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,71702.295,14297.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,72294.107,14169.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,72886.821,14071.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,73479.625,14119.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,74071.536,14179.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,74664.223,14089.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,75257.062,14288.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,75848.902,14249.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,76441.661,14319.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,77034.428,14385.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,77627.116,14329.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,78218.83,14346.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,78816.437,14402.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,79403.821,14412.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,79996.571,14503.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,80589.214,14525.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,81181.902,14296.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,81774.553,14305.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,82366.241,14532.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,82959.018,14567.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,83551.491,14473.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,84144.018,14447.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,84736.536,14515.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,85329.089,14518.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,85921.67,14547.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,86513.928,14401.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,87106.527,14602.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,87699.134,14528.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,88292.491,14665.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,88884.214,14762.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,89476.875,14605.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,90069.946,14731.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,90662.705,14521.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,91254.67,14428.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,91847.518,14469.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
Y65,92439.866,14506.0,mNeonGreen,r1_ecoli_ACS-5_malt-8_4HB
