short_codes,trial_IDs,Time (s),pf:Fluorescence,ecoli:Fluorescence_1,OD:Raw_OD(590)
B11,cpd00067,71119.94558771931,1027238.0,102625.0,1.968
B11,cpd00067,71712.42074345761,1051056.0,103520.0,1.965
B11,cpd00067,72304.92720105994,1057541.0,106118.0,1.968
B11,cpd00067,72897.48369608918,1067831.0,105530.0,1.972
B11,cpd00067,73490.03349678362,1069424.0,105209.0,1.975
B11,cpd00067,74082.5549429459,1082053.0,106711.0,1.974
B11,cpd00067,74675.04054163012,1094289.0,109076.0,1.982
B11,cpd00067,75267.62172386696,1090393.0,107811.0,1.985
B11,cpd00067,75860.15031352338,1107945.0,108609.0,1.986
B11,cpd00067,76452.67421206139,1119403.0,111530.0,1.985
B11,cpd00067,77045.18940456871,1121973.0,113413.0,1.994
B11,cpd00067,77637.70693274854,1146788.0,115277.0,1.996
B11,cpd00067,78230.20534239766,1133584.0,115766.0,1.994
B11,cpd00067,78822.70352668127,1152692.0,112641.0,1.996
B11,cpd00067,79415.22579071637,1159392.0,114610.0,1.995
B11,cpd00067,80007.78483768275,1159994.0,115460.0,1.995
B11,cpd00067,80600.32937255118,1157088.0,115645.0,1.993
B11,cpd00067,81192.8603069079,1163469.0,117363.0,1.996
B11,cpd00067,81785.41278311402,1180117.0,117504.0,1.994
B11,cpd00067,82378.01498333334,1173526.0,117819.0,1.988
B11,cpd00067,82970.4970736842,1182889.0,118858.0,1.989
B11,cpd00067,83563.00952397661,1201276.0,119449.0,1.993
B11,cpd00067,84155.58694203217,1201443.0,118419.0,1.989
B11,cpd00067,84748.09366524122,1188024.0,117163.0,1.983
B11,cpd00067,85340.68455683479,1195020.0,117834.0,1.981
B11,cpd00067,85933.19015288743,1199768.0,116646.0,1.98
B11,cpd00067,86525.72526571638,1229494.0,118477.0,1.984
B11,cpd00067,87118.29743479531,1284266.0,129640.0,2.008
B11,cpd00067,87710.8934945541,1232216.0,121792.0,1.989
B11,cpd00067,88303.43357448831,1276359.0,129660.0,2.01
B11,cpd00067,88895.99103355264,1256674.0,127996.0,1.999
B11,cpd00067,89488.57056312133,1291005.0,131306.0,2.014
B11,cpd00067,90081.15123461257,1296718.0,130134.0,2.006
B11,cpd00067,90673.69300782164,1312883.0,131583.0,2.015
B11,cpd00067,91266.24852909357,1308074.0,133465.0,2.015
B11,cpd00067,91858.84774097223,1319726.0,136756.0,2.019
B11,cpd00067,92451.36305288742,1320805.0,132756.0,2.005
B11,cpd00067,93043.92179846491,1310354.0,133557.0,2.002
B11,cpd00067,93636.40032390352,1342375.0,134011.0,2.01
B11,cpd00067,94228.98776779971,1344450.0,134419.0,1.985
B11,cpd00067,94821.50987280703,1311711.0,137020.0,2.002
B11,cpd00067,95414.02378742692,1343789.0,135410.0,1.983
B11,cpd00067,96006.56080076755,1367030.0,135150.0,1.973
B11,cpd00067,96599.13363413741,1343168.0,137231.0,1.978
B11,cpd00067,97191.73620968568,1362174.0,137203.0,1.977
B11,cpd00067,97784.3233634503,1355504.0,138665.0,1.972
B11,cpd00067,98376.93629802634,1369556.0,139887.0,1.979
B11,cpd00067,98969.48580383773,1380253.0,140088.0,1.985
B11,cpd00067,99562.07756118423,1379759.0,142862.0,1.989
B11,cpd00067,100154.58667843566,1401208.0,144818.0,1.989
B11,cpd00067,100747.10468548974,1391604.0,146466.0,1.991
B11,cpd00067,101339.59629232455,1397037.0,149013.0,1.994
B11,cpd00067,101932.0656324927,1429827.0,149208.0,1.995
B11,cpd00067,102524.57027898391,1423027.0,153000.0,1.994
B11,cpd00067,103117.08675807748,1449869.0,152048.0,1.997
B11,cpd00067,103709.5841123538,1441192.0,155887.0,1.996
B11,cpd00067,104302.12029649124,1455168.0,157120.0,1.997
B11,cpd00067,104894.68458965643,1449245.0,158940.0,1.995
B11,cpd00067,105487.22159170323,1470793.0,161375.0,1.991
B11,cpd00067,106079.73390058479,1480578.0,161066.0,1.99
B11,cpd00067,106672.28882744885,1487748.0,166000.0,1.992
B11,cpd00067,107264.81512306287,1481915.0,166864.0,1.993
B11,cpd00067,107857.33514046053,1495807.0,168411.0,1.998
B11,cpd00067,108449.82728870615,1482991.0,171518.0,1.987
B11,cpd00067,109042.31918245617,1512708.0,173832.0,1.979
B11,cpd00067,109634.71801016082,1543127.0,177586.0,1.983
B11,cpd00067,110227.27415252193,1555689.0,181505.0,1.979
B11,cpd00067,110819.81853790204,1541130.0,183970.0,1.982
B11,cpd00067,111412.33385233919,1554863.0,188391.0,2.024
B11,cpd00067,112004.86944817251,1563977.0,184167.0,1.963
B11,cpd00067,112597.31396655702,1634685.0,216681.0,2.024
B11,cpd00067,113190.01028468566,1653688.0,226774.0,2.046
B11,cpd00067,113782.53396783628,1629188.0,211646.0,2.032
B11,cpd00067,114375.11549089913,1639848.0,224026.0,2.0
B11,cpd00067,114967.66222006579,1689063.0,233250.0,2.056
B11,cpd00067,115560.27998698829,1658137.0,233201.0,2.048
B11,cpd00067,116152.82313976607,1668643.0,239053.0,2.041
B11,cpd00067,116745.25308428363,1709874.0,242946.0,2.063
B11,cpd00067,117337.81056531433,1693614.0,250825.0,2.033
B11,cpd00067,117930.359383443,1683939.0,241896.0,2.047
B11,cpd00067,118522.90370076755,1700494.0,241813.0,2.057
B11,cpd00067,119115.39849459064,1767796.0,276623.0,2.082
B11,cpd00067,119707.9309790936,1733349.0,271010.0,2.053
B11,cpd00067,120300.44004546783,1749032.0,272662.0,2.09
B11,cpd00067,120892.92642302632,1760434.0,279136.0,2.094
B11,cpd00067,121485.47865376463,1718395.0,268387.0,2.075
B11,cpd00067,122078.04294294592,1726353.0,263571.0,2.039
B11,cpd00067,122670.6030134503,1747461.0,265644.0,2.042
B11,cpd00067,123263.19058633041,1801350.0,308639.0,2.08
B11,cpd00067,123855.73260891814,1778125.0,302243.0,2.047
B11,cpd00067,124448.2543262427,1910301.0,343764.0,2.141
B11,cpd00067,125040.75944572371,1891559.0,348542.0,2.147
B11,cpd00067,125633.34572905702,1882382.0,305976.0,2.05
B11,cpd00067,126225.89911951755,1878023.0,316118.0,2.087
B11,cpd00067,126818.41079122807,1871130.0,337304.0,2.143
B11,cpd00067,127411.01782145468,1907542.0,342852.0,2.162
B11,cpd00067,128003.50244839181,1958003.0,344073.0,2.105
B11,cpd00067,128596.04190098685,1918433.0,325404.0,2.11
B11,cpd00067,129188.60712097953,2022096.0,371473.0,2.139
B11,cpd00067,129781.1511803728,1942564.0,356203.0,2.147
B11,cpd00067,130373.75279579678,2007149.0,379471.0,2.203
B11,cpd00067,130966.17639733187,2088665.0,412932.0,2.152
B11,cpd00067,131558.8504409357,2099947.0,390357.0,2.202
B11,cpd00067,132151.45836728803,2145973.0,395177.0,2.168
B11,cpd00067,132743.93642057746,2053839.0,384931.0,2.125
B11,cpd00067,133336.4590561038,2124132.0,422943.0,2.218
B11,cpd00067,133928.97633384506,2186297.0,405885.0,2.182
B11,cpd00067,134521.58882923977,2277638.0,492993.0,2.279
B11,cpd00067,135114.02855445907,2215644.0,447558.0,2.212
B11,cpd00067,135706.54285953948,2179889.0,446432.0,2.22
B11,cpd00067,136299.10955657894,2224426.0,413691.0,2.213
B11,cpd00067,136891.6641949927,2378127.0,508083.0,2.258
B11,cpd00067,137484.17972532893,2246754.0,419753.0,2.232
B11,cpd00067,138076.80365402045,2393764.0,549073.0,2.299
B11,cpd00067,138669.34008333334,2268210.0,474848.0,2.238
B11,cpd00067,139261.92755815058,2333269.0,461473.0,2.215
B11,cpd00067,139854.39411827485,2593385.0,603033.0,2.241
B11,cpd00067,140446.99983940058,2271040.0,470259.0,2.193
B11,cpd00067,141039.39673289473,2330096.0,462775.0,2.178
B11,cpd00067,141631.97725453216,2327951.0,462482.0,2.188
B11,cpd00067,142224.46622540208,2455510.0,509586.0,2.169
B11,cpd00067,142817.05943636692,2623634.0,548620.0,2.321
B11,cpd00067,143409.52433987576,2400999.0,472547.0,2.28
B11,cpd00067,144002.05686652046,2397946.0,501243.0,2.117
B11,cpd00067,144594.53108910818,2142007.0,350410.0,2.027
B11,cpd00067,145187.08408154242,2638104.0,570232.0,2.285
B11,cpd00067,145779.6672483918,2442168.0,533279.0,2.23
B11,cpd00067,146372.10183899853,2666266.0,609042.0,2.353
B11,cpd00067,146964.83900548247,1793594.0,252308.0,1.884
B11,cpd00067,147557.30515625002,2479027.0,470968.0,2.225
B11,cpd00067,148149.76287978803,2722581.0,590902.0,2.189
B11,cpd00067,148742.2422052997,2637264.0,581345.0,2.205
B11,cpd00067,149334.74074755117,2641524.0,540637.0,2.262
B11,cpd00067,149927.19783311404,2832761.0,657034.0,2.279
B11,cpd00067,150519.8209022661,2159208.0,350051.0,2.217
B11,cpd00067,151112.235826462,2824700.0,653298.0,2.32
B11,cpd00067,151704.81657989766,2857955.0,633652.0,2.318
B11,cpd00067,152297.25907295322,2889013.0,619707.0,2.3
B11,cpd00067,152889.76690497075,2919943.0,623360.0,2.334
B11,cpd00067,153482.26285727342,3094972.0,723639.0,2.361
B11,cpd00067,154074.89901951753,3034893.0,736688.0,2.32
B11,cpd00067,154667.32982693714,2808497.0,615371.0,2.265
B11,cpd00067,155259.93257591373,3145180.0,775155.0,2.349
B11,cpd00067,155852.4436066886,2927121.0,674410.0,2.317
B11,cpd00067,156444.88220815058,2754140.0,678212.0,2.22
B11,cpd00067,157037.4625441155,3005128.0,694261.0,2.189
B11,cpd00067,157629.96748951022,2610610.0,551838.0,2.163
B11,cpd00067,158222.48060818715,2784530.0,583187.0,2.175
B11,cpd00067,158815.0556363304,2809639.0,664413.0,2.143
B11,cpd00067,159407.591410307,2901265.0,708351.0,2.166
B11,cpd00067,160000.0751059576,3346184.0,876234.0,2.27
B11,cpd00067,160592.57589923244,3163796.0,809048.0,2.327
B11,cpd00067,161185.198906981,3036296.0,762780.0,2.219
B11,cpd00067,161777.78019075294,3032365.0,781378.0,2.173
B11,cpd00067,162370.18227945906,3193940.0,883574.0,2.183
B11,cpd00067,162962.82974868422,3178033.0,822497.0,2.358
B11,cpd00067,163555.43822247806,3203058.0,826176.0,2.341
B11,cpd00067,164147.92380760235,2964582.0,640976.0,2.362
B11,cpd00067,164740.50186165937,2960638.0,721710.0,2.327
B11,cpd00067,165332.895298538,3332841.0,815464.0,2.34
B11,cpd00067,165925.48665142545,3197600.0,751188.0,2.318
B11,cpd00067,166518.06175614035,3275662.0,859235.0,2.275
B11,cpd00067,167110.76531772662,3132614.0,1021830.0,2.143
B11,cpd00067,167703.25480906432,3234355.0,831343.0,2.347
B11,cpd00067,168295.81162828943,2986706.0,972046.0,2.111
B11,cpd00067,168888.39744477338,2881358.0,903545.0,2.008
B11,cpd00067,169480.93910749268,3212659.0,722537.0,2.341
B11,cpd00067,170073.40505577484,3444847.0,965401.0,2.343
B11,cpd00067,170666.0999325658,3169738.0,965210.0,2.104
B11,cpd00067,171258.53875310672,2672317.0,745383.0,1.986
B11,cpd00067,171851.0313649854,3425921.0,1003140.0,2.23
B11,cpd00067,172443.66937328214,3620746.0,1216967.0,2.298
B11,cpd00067,173036.31707978802,2632947.0,696314.0,1.976
B11,cpd00067,173628.74704751463,3044815.0,832703.0,2.111
B11,cpd00067,174221.2932664839,2371437.0,583564.0,1.915
B11,cpd00067,174813.89841476607,3058856.0,735564.0,2.18
B11,cpd00067,175406.47038958335,2595167.0,623217.0,2.046
B11,cpd00067,175999.0225033626,3541268.0,1158383.0,2.278
B11,cpd00067,176591.6985414474,3790969.0,1328533.0,2.311
B11,cpd00067,177184.33627817986,3854772.0,1328383.0,2.338
B13,cpd30716,17.437182492690056,47756.0,19150.0,0.299
B13,cpd30716,612.0807006944443,47879.0,18919.0,0.329
B13,cpd30716,1204.6030660818715,51508.0,18867.0,0.359
B13,cpd30716,1797.1184104166666,54931.0,18948.0,0.391
B13,cpd30716,2389.6293491593565,56711.0,18578.0,0.429
B13,cpd30716,2982.2451478435673,58924.0,18711.0,0.465
B13,cpd30716,3574.7394448099417,61879.0,18958.0,0.503
B13,cpd30716,4167.291392763158,65246.0,18418.0,0.542
B13,cpd30716,4759.749574013157,68798.0,18228.0,0.576
B13,cpd30716,5352.226468421053,71349.0,18248.0,0.606
B13,cpd30716,5944.68672620614,75818.0,17852.0,0.643
B13,cpd30716,6537.197492141812,79226.0,17723.0,0.679
B13,cpd30716,7129.658575438596,81810.0,18019.0,0.707
B13,cpd30716,7722.119183114035,83923.0,17820.0,0.734
B13,cpd30716,8314.589749780702,86139.0,18050.0,0.763
B13,cpd30716,8907.125591959064,87580.0,18454.0,0.795
B13,cpd30716,9499.589261513158,87609.0,18246.0,0.818
B13,cpd30716,10092.044244152046,87901.0,18535.0,0.843
B13,cpd30716,10684.59565376462,88958.0,18532.0,0.865
B13,cpd30716,11277.059908881578,90624.0,18633.0,0.887
B13,cpd30716,11869.561323976608,88252.0,18725.0,0.906
B13,cpd30716,12462.074853106724,88718.0,18891.0,0.926
B13,cpd30716,13054.525985818713,89465.0,19231.0,0.947
B13,cpd30716,13646.927445285088,88632.0,19625.0,0.97
B13,cpd30716,14239.525828399126,88870.0,19585.0,0.992
B13,cpd30716,14831.958014400589,90566.0,19724.0,1.016
B13,cpd30716,15424.420524013158,87122.0,20099.0,1.033
B13,cpd30716,16016.964152814326,87748.0,20443.0,1.054
B13,cpd30716,16609.431545248535,86994.0,20595.0,1.077
B13,cpd30716,17201.92670263158,89497.0,20979.0,1.094
B13,cpd30716,17794.446215168125,87981.0,21066.0,1.113
B13,cpd30716,18386.95914254386,87301.0,21699.0,1.132
B13,cpd30716,18979.46532701023,87166.0,22189.0,1.149
B13,cpd30716,19571.990786805556,86729.0,22354.0,1.165
B13,cpd30716,20164.528064071634,89072.0,22374.0,1.183
B13,cpd30716,20757.044207273393,86369.0,23084.0,1.201
B13,cpd30716,21349.530477704677,86815.0,23214.0,1.216
B13,cpd30716,21942.065904276315,86817.0,23588.0,1.234
B13,cpd30716,22534.59832613304,86779.0,24018.0,1.252
B13,cpd30716,23127.081862828953,86772.0,24439.0,1.267
B13,cpd30716,23719.551082602342,86608.0,24593.0,1.283
B13,cpd30716,24312.06204864766,86570.0,25247.0,1.299
B13,cpd30716,24904.57369232456,86857.0,25567.0,1.314
B13,cpd30716,25497.192146966376,86226.0,25907.0,1.331
B13,cpd30716,26089.73537185673,86759.0,26415.0,1.344
B13,cpd30716,26682.251553728074,85977.0,26677.0,1.359
B13,cpd30716,27274.741707529243,88819.0,27311.0,1.375
B13,cpd30716,27867.299149890354,86601.0,27282.0,1.39
B13,cpd30716,28459.77462383041,87126.0,28069.0,1.403
B13,cpd30716,29052.297226571638,86923.0,28223.0,1.417
B13,cpd30716,29644.827986440057,87852.0,28780.0,1.432
B13,cpd30716,30237.282831140354,88623.0,29388.0,1.446
B13,cpd30716,30829.786733296787,88666.0,29926.0,1.462
B13,cpd30716,31422.255213852342,86871.0,30066.0,1.474
B13,cpd30716,32015.36283019006,90326.0,30551.0,1.486
B13,cpd30716,32607.234835672512,91407.0,31076.0,1.502
B13,cpd30716,33200.18353951024,89566.0,31691.0,1.515
B13,cpd30716,33792.272625731006,89393.0,32136.0,1.534
B13,cpd30716,34384.99975734649,91722.0,32619.0,1.549
B13,cpd30716,34977.37028877924,92029.0,32877.0,1.559
B13,cpd30716,35570.0976747076,89756.0,33597.0,1.569
B13,cpd30716,36162.36495252193,90436.0,34114.0,1.58
B13,cpd30716,36754.803826900585,90775.0,34843.0,1.589
B13,cpd30716,37347.2698253655,90200.0,35480.0,1.604
B13,cpd30716,37939.769586111106,93465.0,36257.0,1.608
B13,cpd30716,38532.227598976606,90427.0,36735.0,1.621
B13,cpd30716,39124.69970628655,92619.0,37783.0,1.626
B13,cpd30716,39717.20306695907,90530.0,38586.0,1.637
B13,cpd30716,40309.69415522661,95842.0,39501.0,1.646
B13,cpd30716,40902.14685274123,95489.0,40564.0,1.652
B13,cpd30716,41494.724779678356,92503.0,41172.0,1.662
B13,cpd30716,42087.21628355263,92511.0,41842.0,1.666
B13,cpd30716,42679.76975818714,96975.0,42906.0,1.676
B13,cpd30716,43272.2891802266,97505.0,43759.0,1.683
B13,cpd30716,43864.74336820175,99277.0,44857.0,1.69
B13,cpd30716,44457.23272865498,99046.0,45702.0,1.697
B13,cpd30716,45049.76675307018,99692.0,46333.0,1.702
B13,cpd30716,45642.21698768275,101719.0,47354.0,1.71
B13,cpd30716,46234.65241578947,102999.0,48436.0,1.715
B13,cpd30716,46827.139121747074,100819.0,48972.0,1.721
B13,cpd30716,47419.58095445906,102419.0,50382.0,1.728
B13,cpd30716,48012.07614820907,101942.0,50931.0,1.736
B13,cpd30716,48604.55811644736,100343.0,52194.0,1.74
B13,cpd30716,49197.11923450292,102123.0,53241.0,1.746
B13,cpd30716,49789.71486465644,103881.0,53626.0,1.75
B13,cpd30716,50382.12904459064,102698.0,54909.0,1.755
B13,cpd30716,50974.7038125731,102666.0,55757.0,1.759
B13,cpd30716,51567.209188231,106753.0,56446.0,1.766
B13,cpd30716,52159.76417905701,104279.0,57325.0,1.769
B13,cpd30716,52752.226890716374,105207.0,58294.0,1.771
B13,cpd30716,53344.666067690065,107015.0,58515.0,1.782
B13,cpd30716,53937.12918592836,106397.0,60061.0,1.784
B13,cpd30716,54529.56838256578,109689.0,60715.0,1.786
B13,cpd30716,55122.06898084795,109402.0,61747.0,1.791
B13,cpd30716,55714.59452309942,108947.0,62123.0,1.797
B13,cpd30716,56307.11644188596,110259.0,62710.0,1.802
B13,cpd30716,56899.62044565059,113216.0,63357.0,1.807
B13,cpd30716,57492.156467068715,114227.0,64021.0,1.809
B13,cpd30716,58084.65165741959,117893.0,64432.0,1.813
B13,cpd30716,58677.20195891813,121766.0,65557.0,1.819
B13,cpd30716,59269.74846151316,123447.0,66242.0,1.822
B13,cpd30716,59862.32961564328,128502.0,66542.0,1.823
B13,cpd30716,60454.796592141814,129903.0,67454.0,1.829
B13,cpd30716,61047.31131348683,138380.0,68483.0,1.833
B13,cpd30716,61639.842260087724,145224.0,68667.0,1.837
B13,cpd30716,62232.3112368421,150219.0,70024.0,1.839
B13,cpd30716,62824.87275442251,161625.0,71057.0,1.839
B13,cpd30716,63417.35137222221,167000.0,71369.0,1.847
B13,cpd30716,64009.93913819444,195413.0,71344.0,1.847
B13,cpd30716,64602.41834926901,149155.0,72724.0,1.853
B13,cpd30716,65194.92727006579,197793.0,72596.0,1.853
B13,cpd30716,65787.48543472221,193529.0,73632.0,1.856
B13,cpd30716,66379.97834685672,208533.0,73991.0,1.857
B13,cpd30716,66972.55232258771,202378.0,75316.0,1.864
B13,cpd30716,67565.03459740497,193426.0,75449.0,1.864
B13,cpd30716,68157.54682320905,208857.0,75978.0,1.863
B13,cpd30716,68750.01611140351,201854.0,76301.0,1.869
B13,cpd30716,69342.49857638888,218910.0,78596.0,1.873
B13,cpd30716,69934.96389334794,206989.0,77921.0,1.873
B13,cpd30716,70527.48938223685,214429.0,78082.0,1.874
B13,cpd30716,71119.94558771931,196244.0,79421.0,1.879
B13,cpd30716,71712.42074345761,204852.0,79981.0,1.881
B13,cpd30716,72304.92720105994,193331.0,79765.0,1.885
B13,cpd30716,72897.48369608918,214239.0,80633.0,1.885
B13,cpd30716,73490.03349678362,195031.0,81369.0,1.89
B13,cpd30716,74082.5549429459,195049.0,81854.0,1.893
B13,cpd30716,74675.04054163012,238445.0,82207.0,1.897
B13,cpd30716,75267.62172386696,211622.0,84868.0,1.901
B13,cpd30716,75860.15031352338,230288.0,84150.0,1.903
B13,cpd30716,76452.67421206139,222138.0,84658.0,1.903
B13,cpd30716,77045.18940456871,241509.0,85207.0,1.907
B13,cpd30716,77637.70693274854,218315.0,85081.0,1.909
B13,cpd30716,78230.20534239766,216479.0,86333.0,1.911
B13,cpd30716,78822.70352668127,225397.0,89343.0,1.916
B13,cpd30716,79415.22579071637,234106.0,86581.0,1.917
B13,cpd30716,80007.78483768275,237917.0,87907.0,1.921
B13,cpd30716,80600.32937255118,222167.0,88612.0,1.923
B13,cpd30716,81192.8603069079,220548.0,88419.0,1.927
B13,cpd30716,81785.41278311402,232680.0,89287.0,1.93
B13,cpd30716,82378.01498333334,233154.0,90521.0,1.932
B13,cpd30716,82970.4970736842,227761.0,90620.0,1.933
B13,cpd30716,83563.00952397661,232681.0,91232.0,1.931
B13,cpd30716,84155.58694203217,250435.0,91836.0,1.933
B13,cpd30716,84748.09366524122,236725.0,93448.0,1.932
B13,cpd30716,85340.68455683479,224686.0,94224.0,1.93
B13,cpd30716,85933.19015288743,265036.0,94667.0,1.941
B13,cpd30716,86525.72526571638,234227.0,95478.0,1.94
B13,cpd30716,87118.29743479531,240890.0,95707.0,1.939
B13,cpd30716,87710.8934945541,233193.0,96555.0,1.943
B13,cpd30716,88303.43357448831,244267.0,97197.0,1.937
B13,cpd30716,88895.99103355264,263508.0,98230.0,1.938
B13,cpd30716,89488.57056312133,248249.0,99622.0,1.935
B13,cpd30716,90081.15123461257,241658.0,98816.0,1.94
B13,cpd30716,90673.69300782164,241535.0,99970.0,1.941
B13,cpd30716,91266.24852909357,258142.0,101467.0,1.947
B13,cpd30716,91858.84774097223,261481.0,105128.0,1.95
B13,cpd30716,92451.36305288742,279052.0,104023.0,1.956
B13,cpd30716,93043.92179846491,249033.0,107497.0,1.956
B13,cpd30716,93636.40032390352,288191.0,108793.0,1.957
B13,cpd30716,94228.98776779971,269124.0,109204.0,1.961
B13,cpd30716,94821.50987280703,289258.0,113093.0,1.961
B13,cpd30716,95414.02378742692,254688.0,111786.0,1.961
B13,cpd30716,96006.56080076755,291144.0,112898.0,1.963
B13,cpd30716,96599.13363413741,289357.0,114965.0,1.966
B13,cpd30716,97191.73620968568,297819.0,119004.0,1.97
B13,cpd30716,97784.3233634503,277338.0,118515.0,1.971
B13,cpd30716,98376.93629802634,309739.0,121152.0,1.975
B13,cpd30716,98969.48580383773,301290.0,121869.0,1.973
B13,cpd30716,99562.07756118423,277100.0,124146.0,1.972
B13,cpd30716,100154.58667843566,316710.0,126193.0,1.974
B13,cpd30716,100747.10468548974,255982.0,127947.0,1.969
B13,cpd30716,101339.59629232455,256201.0,129201.0,1.974
B13,cpd30716,101932.0656324927,264040.0,129351.0,1.971
B13,cpd30716,102524.57027898391,242462.0,131487.0,1.969
B13,cpd30716,103117.08675807748,280108.0,135161.0,1.983
B13,cpd30716,103709.5841123538,227237.0,121133.0,1.827
B13,cpd30716,104302.12029649124,259213.0,154475.0,1.954
B13,cpd30716,104894.68458965643,224173.0,165996.0,2.01
B13,cpd30716,105487.22159170323,189787.0,171376.0,1.996
B13,cpd30716,106079.73390058479,213593.0,176935.0,2.069
B13,cpd30716,106672.28882744885,137999.0,187958.0,2.062
B13,cpd30716,107264.81512306287,128608.0,184255.0,2.066
B13,cpd30716,107857.33514046053,181481.0,188516.0,2.032
B13,cpd30716,108449.82728870615,186123.0,202738.0,2.116
B13,cpd30716,109042.31918245617,122451.0,193059.0,2.062
B13,cpd30716,109634.71801016082,350806.0,201499.0,2.095
B13,cpd30716,110227.27415252193,160823.0,208487.0,2.089
B13,cpd30716,110819.81853790204,367830.0,210716.0,2.093
B13,cpd30716,111412.33385233919,293107.0,245125.0,2.167
B13,cpd30716,112004.86944817251,125720.0,217273.0,2.103
B13,cpd30716,112597.31396655702,338401.0,223170.0,2.112
B13,cpd30716,113190.01028468566,154779.0,226676.0,2.116
B13,cpd30716,113782.53396783628,304969.0,261150.0,2.175
B13,cpd30716,114375.11549089913,122999.0,257892.0,2.152
